LncRNAID,Gene alias,Transcript alias,Chr,SNPID,Disease/Trait name
LSLNC113654,lnc-AC124890.1-1; ENSG00000251695,lnc-AC124890.1-1:1; ENST00000504589,12,rs899660,Obesity with early age of onset (age >2)
LSLNC114371,lnc-AEBP2-1; ENSG00000248116,lnc-AEBP2-1:1; ENST00000510738,12,rs10841231,Obesity with early age of onset (age >2)
LSLNC114452,lnc-AGGF1-3,lnc-AGGF1-3:21; ucscGeneNc_uc003kez_1,5,rs4457053,Type 2 diabetes without obesity
LSLNC114566,lnc-AIMP1-2,lnc-AIMP1-2:1; l_2701_chr4:107574131-107597955_testes,4,rs17036903,Obesity (body mass index (BMI))
LSLNC116394,lnc-ARHGAP15-17,lnc-ARHGAP15-17:1; ucscGeneNc_uc002twc_2,2,rs7355746,Obesity-related traits
LSLNC116638,lnc-ARMC1-1; XLOC_007105; linc-CYP7B1-2,lnc-ARMC1-1:2; TCONS_00014477; NR_033893,8,rs6981992,Obesity-related traits
LSLNC116752,lnc-AS3MT-1,lnc-AS3MT-1:1; NR_037644,10,rs11191425,Obesity with early age of onset (age >2)
LSLNC116752,lnc-AS3MT-1,lnc-AS3MT-1:1; NR_037644,10,rs3824754,Obesity with early age of onset (age >2)
LSLNC116752,lnc-AS3MT-1,lnc-AS3MT-1:1; NR_037644,10,rs4409766,Obesity with early age of onset (age >2)
LSLNC116752,lnc-AS3MT-1,lnc-AS3MT-1:1; NR_037644,10,rs7098825,Obesity with early age of onset (age >2)
LSLNC117101,lnc-ATP2A1-1; ENSG00000245192; AC109460.2,lnc-ATP2A1-1:1; ENST00000499485; NONHSAT141542,16,rs6565259,Obesity with early age of onset (age >2)
LSLNC117101,lnc-ATP2A1-1; ENSG00000245192; AC109460.2,lnc-ATP2A1-1:1; ENST00000499485; NONHSAT141542,16,rs7189927,Obesity with early age of onset (age >2)
LSLNC117101,lnc-ATP2A1-1; ENSG00000245192; AC109460.2,lnc-ATP2A1-1:1; ENST00000499485; NONHSAT141542,16,rs3924376,Obesity with early age of onset (age >2)
LSLNC117101,lnc-ATP2A1-1; ENSG00000245192; AC109460.2,lnc-ATP2A1-1:1; ENST00000499485; NONHSAT141542,16,rs7184597,Obesity class
LSLNC117101,lnc-ATP2A1-1; ENSG00000245192; AC109460.2,lnc-ATP2A1-1:1; ENST00000499485; NONHSAT141542,16,rs7184597,Obesity
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs4262001,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2391540,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2952894,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2952895,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2955477,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2968973,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs4864202,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2391504,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs4864201,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs4864201,Obesity
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs4864201,Obesity with early age of onset
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2391534,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2391535,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2952861,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2952862,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2968965,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2969009,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2391552,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2860199,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2952870,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2969001,Extreme obesity with early age of onset
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2969001,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2969004,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2952906,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2968947,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2968948,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2968951,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2968954,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs2952877,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs3109195,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs3111733,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs3111735,Obesity with early age of onset (age >2)
LSLNC119974,lnc-C4orf33-1,lnc-C4orf33-1:6; NONHSAT098298,4,rs6824934,Obesity with early age of onset (age >2)
LSLNC119976,lnc-C4orf33-6,lnc-C4orf33-6:1; ucscGeneNc_uc003igw_1,4,rs2391576,Obesity with early age of onset (age >2)
LSLNC119976,lnc-C4orf33-6,lnc-C4orf33-6:1; ucscGeneNc_uc003igw_1,4,rs1567191,Obesity with early age of onset (age >2)
LSLNC119976,lnc-C4orf33-6,lnc-C4orf33-6:1; ucscGeneNc_uc003igw_1,4,rs6832154,Obesity with early age of onset (age >2)
LSLNC119976,lnc-C4orf33-6,lnc-C4orf33-6:1; ucscGeneNc_uc003igw_1,4,rs7661528,Obesity with early age of onset (age >2)
LSLNC119976,lnc-C4orf33-6,lnc-C4orf33-6:1; ucscGeneNc_uc003igw_1,4,rs2172478,Extreme obesity with early age of onset
LSLNC121219,lnc-CBLB-7; ENSG00000242759; RP11-280F2.2; ENSG00000242759.1; OTTHUMG00000159196.1,lnc-CBLB-7:2; ENST00000477210; ENST00000477210.1; RP11-280F2.2-003; OTTHUMT00000353790.1,3,rs9863794,Obesity (body mass index (BMI))
LSLNC121220,lnc-CBLB-7,lnc-CBLB-7:20; NONHSAT091021,3,rs9863794,Obesity (body mass index (BMI))
LSLNC121221,lnc-CBLB-7,lnc-CBLB-7:23; NONHSAT091023,3,rs9863794,Obesity (body mass index (BMI))
LSLNC121223,lnc-CBLB-7; XLOC_003204; linc-CBLB-6,lnc-CBLB-7:3; TCONS_00005398,3,rs9863794,Obesity (body mass index (BMI))
LSLNC121224,lnc-CBLB-7; XLOC_003204; linc-CBLB-6; ENSG00000242759; RP11-280F2.2; ENSG00000242759.1; OTTHUMG00000159196.1,lnc-CBLB-7:5; TCONS_00005803; ENST00000479612; ENST00000479612.1; RP11-280F2.2-004; OTTHUMT00000353791.1; NONHSAT091024,3,rs9863794,Obesity (body mass index (BMI))
LSLNC121225,lnc-CBLB-7; XLOC_003204; linc-CBLB-6,lnc-CBLB-7:6; TCONS_00006588; NONHSAT091018,3,rs9863794,Obesity (body mass index (BMI))
LSLNC122345,lnc-CDX2-2; ENSG00000247381; RP11-438F9.2; ENSG00000247381.1; PDX1-AS1; OTTHUMG00000170578.1,lnc-CDX2-2:1; ENST00000499662; ENST00000499662.1; PDX1-AS1-001; OTTHUMT00000409665.1; NONHSAT032675,13,rs9319401,Obesity with early age of onset (age >2)
LSLNC122346,lnc-CDX2-2,lnc-CDX2-2:2; NR_047484,13,rs9319401,Obesity with early age of onset (age >2)
LSLNC122462,lnc-CELF4-7; ENSG00000249862; AC016205.1,lnc-CELF4-7:2; ENST00000503211; NONHSAT059015; NR_024391,18,rs7226835,Obesity-related traits
LSLNC122462,lnc-CELF4-7; ENSG00000249862; AC016205.1,lnc-CELF4-7:2; ENST00000503211; NONHSAT059015; NR_024391,18,rs11082143,Obesity (body mass index (BMI))
LSLNC125766,lnc-DMGDH-1,lnc-DMGDH-1:2; NONHSAT102344,5,rs492842,Obesity with early age of onset (age >2)
LSLNC126052,lnc-DPCD-9,lnc-DPCD-9:2; NONHSAT016053,10,rs12765602,Obesity (body mass index (BMI))
LSLNC126061,lnc-DPH3-3,lnc-DPH3-3:1; NONHSAT088502,3,rs12635698,Obesity (extreme)
LSLNC126061,lnc-DPH3-3,lnc-DPH3-3:1; NONHSAT088502,3,rs12635698,Extreme obesity (body mass index (BMI))
LSLNC126138,lnc-DRD5-10; XLOC_003457; linc-CPEB2-10,lnc-DRD5-10:1; TCONS_00008756; NONHSAT095526,4,rs7671189,Obesity-related traits
LSLNC126152,lnc-DRD5-23,lnc-DRD5-23:1; l_2606_chr4:11075205-11389184_testes,4,rs16877624,Obesity with early age of onset (age >2)
LSLNC126152,lnc-DRD5-23,lnc-DRD5-23:1; l_2606_chr4:11075205-11389184_testes,4,rs6811589,Obesity with early age of onset (age >2)
LSLNC126152,lnc-DRD5-23,lnc-DRD5-23:1; l_2606_chr4:11075205-11389184_testes,4,rs10516219,Obesity with early age of onset (age >2)
LSLNC126152,lnc-DRD5-23,lnc-DRD5-23:1; l_2606_chr4:11075205-11389184_testes,4,rs16878126,Obesity with early age of onset (age >2)
LSLNC126976,lnc-ELF2-5,lnc-ELF2-5:2; NONHSAT098453,4,rs10033117,Type 2 diabetes with obesity
LSLNC127555,lnc-EVX1-19,lnc-EVX1-19:1; NONHSAT119729,7,rs66566739,Obesity (extreme)
LSLNC127555,lnc-EVX1-19,lnc-EVX1-19:1; NONHSAT119729,7,rs13234537,Obesity (body mass index (BMI))
LSLNC127555,lnc-EVX1-19,lnc-EVX1-19:1; NONHSAT119729,7,rs2189037,Obesity (body mass index (BMI))
LSLNC127555,lnc-EVX1-19,lnc-EVX1-19:1; NONHSAT119729,7,rs6462011,Obesity (body mass index (BMI))
LSLNC127833,lnc-FAM101A-2; XLOC_009927; linc-FAM101A-2,lnc-FAM101A-2:4; TCONS_00020612; NONHSAT031648,12,rs11057513,Obesity (body mass index (BMI))
LSLNC129092,lnc-FBXO11-6,lnc-FBXO11-6:1; NONHSAT070598,2,rs3136329,Obesity (body mass index (BMI))
LSLNC129092,lnc-FBXO11-6,lnc-FBXO11-6:1; NONHSAT070598,2,rs3136337,Obesity (body mass index (BMI))
LSLNC129092,lnc-FBXO11-6,lnc-FBXO11-6:1; NONHSAT070598,2,rs11693533,Obesity (body mass index (BMI))
LSLNC129092,lnc-FBXO11-6,lnc-FBXO11-6:1; NONHSAT070598,2,rs11695693,Obesity (body mass index (BMI))
LSLNC129092,lnc-FBXO11-6,lnc-FBXO11-6:1; NONHSAT070598,2,rs11682328,Obesity (body mass index (BMI))
LSLNC129092,lnc-FBXO11-6,lnc-FBXO11-6:1; NONHSAT070598,2,rs11692660,Obesity (body mass index (BMI))
LSLNC129092,lnc-FBXO11-6,lnc-FBXO11-6:1; NONHSAT070598,2,rs17037087,Obesity (body mass index (BMI))
LSLNC129092,lnc-FBXO11-6,lnc-FBXO11-6:1; NONHSAT070598,2,rs6745620,Obesity (body mass index (BMI))
LSLNC129092,lnc-FBXO11-6,lnc-FBXO11-6:1; NONHSAT070598,2,rs11681243,Obesity (body mass index (BMI))
LSLNC129092,lnc-FBXO11-6,lnc-FBXO11-6:1; NONHSAT070598,2,rs11687232,Obesity (body mass index (BMI))
LSLNC129092,lnc-FBXO11-6,lnc-FBXO11-6:1; NONHSAT070598,2,rs11677590,Obesity (body mass index (BMI))
LSLNC129092,lnc-FBXO11-6,lnc-FBXO11-6:1; NONHSAT070598,2,rs11680404,Obesity (body mass index (BMI))
LSLNC129092,lnc-FBXO11-6,lnc-FBXO11-6:1; NONHSAT070598,2,rs11689818,Obesity (body mass index (BMI))
LSLNC129092,lnc-FBXO11-6,lnc-FBXO11-6:1; NONHSAT070598,2,rs11693696,Obesity (body mass index (BMI))
LSLNC129092,lnc-FBXO11-6,lnc-FBXO11-6:1; NONHSAT070598,2,rs11687989,Obesity (body mass index (BMI))
LSLNC129092,lnc-FBXO11-6,lnc-FBXO11-6:1; NONHSAT070598,2,rs7561696,Obesity (body mass index (BMI))
LSLNC129434,lnc-FH-7,lnc-FH-7:1; NONHSAT010513,1,rs7544372,Obesity-related traits
LSLNC129762,lnc-FOXF1-2; ENSG00000248463; XLOC_011813; linc-FOXF1-2; AC040170.1,lnc-FOXF1-2:1; ENST00000511252; TCONS_00024297,16,rs987052,Adult obesity (body mass index (BMI))
LSLNC129762,lnc-FOXF1-2; ENSG00000248463; XLOC_011813; linc-FOXF1-2; AC040170.1,lnc-FOXF1-2:1; ENST00000511252; TCONS_00024297,16,rs987052,Obesity-related traits
LSLNC129763,lnc-FOXF1-2,lnc-FOXF1-2:3; NR_038438,16,rs987052,Adult obesity (body mass index (BMI))
LSLNC129763,lnc-FOXF1-2,lnc-FOXF1-2:3; NR_038438,16,rs987052,Obesity-related traits
LSLNC130973,lnc-GLIS3-2,lnc-GLIS3-2:2; NONHSAT130037,9,rs13301186,Obesity with early age of onset (age >2)
LSLNC131055,lnc-GMDS-10,lnc-GMDS-10:1; NONHSAT106492,6,rs17203091,Obesity with early age of onset (age >2)
LSLNC131056,lnc-GMDS-10,lnc-GMDS-10:2; NONHSAT106490,6,rs17203091,Obesity with early age of onset (age >2)
LSLNC131770,lnc-GREB1-10,lnc-GREB1-10:4; NONHSAT069210; ucscGeneNc_uc002rbu_1,2,rs16858228,Obesity-related traits
LSLNC132707,lnc-HIVEP2-2; ENSG00000229017.1; RP11-439L18.3; OTTHUMG00000015718.1,lnc-HIVEP2-2:1; ENST00000419957.1; RP11-439L18.3-001; OTTHUMT00000042502.1,6,rs12662675,Obesity with early age of onset (age >2)
LSLNC132707,lnc-HIVEP2-2; ENSG00000229017.1; RP11-439L18.3; OTTHUMG00000015718.1,lnc-HIVEP2-2:1; ENST00000419957.1; RP11-439L18.3-001; OTTHUMT00000042502.1,6,rs12662882,Obesity with early age of onset (age >2)
LSLNC132708,lnc-HIVEP2-2,lnc-HIVEP2-2:10; NR_038987,6,rs12662675,Obesity with early age of onset (age >2)
LSLNC132708,lnc-HIVEP2-2,lnc-HIVEP2-2:10; NR_038987,6,rs12662882,Obesity with early age of onset (age >2)
LSLNC132714,lnc-HIVEP2-2,lnc-HIVEP2-2:7; NONHSAT115327,6,rs12662675,Obesity with early age of onset (age >2)
LSLNC132714,lnc-HIVEP2-2,lnc-HIVEP2-2:7; NONHSAT115327,6,rs12662882,Obesity with early age of onset (age >2)
LSLNC132714,lnc-HIVEP2-2,lnc-HIVEP2-2:7; NONHSAT115327,6,rs12664681,Obesity with early age of onset (age >2)
LSLNC135093,lnc-KIAA0020-4,lnc-KIAA0020-4:1; NONHSAT130005,9,rs930811,Obesity-related traits
LSLNC136369,lnc-LINGO2-5,lnc-LINGO2-5:1; l_3747_chr9:28937768-29203552_brain,9,rs7024949,Obesity (body mass index (BMI))
LSLNC136556,lnc-LPIN1-1,lnc-LPIN1-1:10; NR_110196,2,rs16858228,Obesity-related traits
LSLNC137089,lnc-LYPLAL1-1; XLOC_000566; linc-IARS2-3,lnc-LYPLAL1-1:2; TCONS_00001278; NONHSAT009546,1,rs12080335,Obesity (body mass index (BMI))
LSLNC137089,lnc-LYPLAL1-1; XLOC_000566; linc-IARS2-3,lnc-LYPLAL1-1:2; TCONS_00001278; NONHSAT009546,1,rs17005229,Obesity (body mass index (BMI))
LSLNC137301,lnc-MAN1A1-1,lnc-MAN1A1-1:3; NONHSAT114715,6,rs17551924,Obesity with early age of onset (age >2)
LSLNC138873,lnc-MRPS23-1,lnc-MRPS23-1:3; NONHSAT054900,17,rs2586063,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs1341141,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs9530840,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs9544938,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs9544939,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs1832759,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs4387496,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs7319716,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs7999857,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs9544942,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs7319850,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs944512,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs4259943,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs4421883,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs9318604,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs9530843,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs9530844,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs9544947,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs12584042,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs1372177,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs4572267,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs9544946,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs9530845,Obesity with early age of onset (age >2)
LSLNC139963,lnc-NDFIP2-17,lnc-NDFIP2-17:1; l_882_chr13:79483259-79631282_brain,13,rs9601157,Obesity with early age of onset (age >2)
LSLNC139995,lnc-NDFIP2-7; XLOC_010451; linc-SLITRK5-11,lnc-NDFIP2-7:1; TCONS_00021856; NONHSAT034503,13,rs12431307,Obesity-related traits
LSLNC140109,lnc-NDUFS6-5; XLOC_004250; linc-C5orf38-5,lnc-NDUFS6-5:2; TCONS_00009833; NONHSAT100083,5,rs17538179,Obesity (body mass index (BMI))
LSLNC140110,lnc-NDUFS6-5; XLOC_004250; linc-C5orf38-5,lnc-NDUFS6-5:3; TCONS_00009834; NONHSAT100084,5,rs17538179,Obesity (body mass index (BMI))
LSLNC140111,lnc-NDUFS6-5; XLOC_004250; linc-C5orf38-5,lnc-NDUFS6-5:4; TCONS_00009835; NONHSAT100085,5,rs17538179,Obesity (body mass index (BMI))
LSLNC145607,lnc-QKI-2; XLOC_005531; linc-FGFR1OP-9,lnc-QKI-2:1; TCONS_00012012; NONHSAT115971,6,rs6927056,Obesity with early age of onset (age >2)
LSLNC145607,lnc-QKI-2; XLOC_005531; linc-FGFR1OP-9,lnc-QKI-2:1; TCONS_00012012; NONHSAT115971,6,rs9355435,Obesity with early age of onset (age >2)
LSLNC145608,lnc-QKI-2; XLOC_005531; linc-FGFR1OP-9,lnc-QKI-2:2; TCONS_00011199; NONHSAT115972,6,rs6927056,Obesity with early age of onset (age >2)
LSLNC145608,lnc-QKI-2; XLOC_005531; linc-FGFR1OP-9,lnc-QKI-2:2; TCONS_00011199; NONHSAT115972,6,rs9355435,Obesity with early age of onset (age >2)
LSLNC148189,lnc-RP11-82I10.1.1-12,lnc-RP11-82I10.1.1-12:2; NONHSAT050725,15,rs1513859,Obesity-related traits
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs1507780,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs1507781,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs1995721,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs2940269,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs2940270,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs2940271,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs2968924,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs2968989,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs2968990,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs6824934,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs6833366,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs1995720,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs1022010,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs1022012,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs1995718,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs2063148,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs2940262,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs2940280,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs2940281,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs2940282,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs2968922,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs2968937,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs2968941,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs17455138,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs1507783,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs2940275,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs2940279,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs2968933,Obesity with early age of onset (age >2)
LSLNC149282,lnc-SCLT1-6,lnc-SCLT1-6:1; ucscGeneNc_uc003igv_2,4,rs12501395,Obesity with early age of onset (age >2)
LSLNC150421,lnc-SLAIN1-5,lnc-SLAIN1-5:1; NONHSAT034430,13,rs12720132,Obesity with early age of onset (age >2)
LSLNC150832,lnc-SLC2A13-3,lnc-SLC2A13-3:5; NONHSAT027727,12,rs10467147,Obesity-related traits
LSLNC152008,lnc-SOX4-1,lnc-SOX4-1:4; NONHSAT108047,6,rs4712652,Adult obesity (body mass index (BMI))
LSLNC152008,lnc-SOX4-1,lnc-SOX4-1:4; NONHSAT108047,6,rs4712652,Obesity (body mass index (BMI))
LSLNC152010,lnc-SOX4-1,lnc-SOX4-1:7; NONHSAT108050,6,rs4712652,Adult obesity (body mass index (BMI))
LSLNC152010,lnc-SOX4-1,lnc-SOX4-1:7; NONHSAT108050,6,rs4712652,Obesity (body mass index (BMI))
LSLNC152011,lnc-SOX4-1,lnc-SOX4-1:9; ucscGeneNc_uc003ndj_1,6,rs4712652,Adult obesity (body mass index (BMI))
